x0,x1,x2,x3,y,x4,x5
,24.0,A1,A7,0.22,0.05,1.06
A3,27.0,A8,A5,0.0,0.0,0.02
A3,22.0,A4,A1,0.0,0.0,0.76
A12,19.0,A5,A50,0.14,0.1,0.0
A2,25.0,A8,A34,0.3,0.01,0.02
A4,31.0,A11,A12,0.83,0.48,0.02
A3,22.0,A7,A127,0.0,0.0,0.03
A4,27.0,A5,A4,0.45,0.27,0.11
A8,34.0,A6,A7,0.09,0.33,0.0
A1,26.0,A2,A37,0.13,0.0,0.0
A2,26.0,A1,A14,0.39,0.0,0.0
A0,21.0,A6,A120,0.12,0.05,0.0
A11,29.0,A10,A39,0.01,0.97,0.0
A12,15.0,A9,A7,0.71,0.48,0.0
A3,23.0,A11,A18,0.34,0.27,0.0
,28.0,A5,A273,0.06,0.0,0.0
A22,33.0,A1,A15,1.47,0.55,0.0
A3,29.0,A7,A91,0.0,0.0,0.01
A13,28.0,A6,A43,0.2,0.0,0.0
A3,21.0,A9,A7,0.06,0.05,0.0
A11,24.0,A11,A90,0.06,0.12,0.0
A1,32.0,A5,A1,0.0,0.0,0.07
A3,,A9,A35,0.28,0.22,0.0
A6,25.0,A1,A68,0.07,0.02,0.0
A9,32.0,A10,A31,0.24,0.25,0.0
A3,23.0,A5,A39,0.0,0.0,0.24
A0,23.0,A1,A52,0.31,0.12,0.0
A11,36.0,A1,A410,0.02,0.0,0.0
A5,36.0,A6,A5,0.0,0.0,0.17
A11,35.0,A4,A230,0.0,0.02,0.0
A13,31.0,A3,A12,0.11,0.07,0.0
A3,26.0,A11,A2,0.02,0.02,0.0
,21.0,A6,A15,0.14,0.05,0.0
A2,28.0,A7,A15,0.35,0.0,0.0
A3,23.0,A6,A43,0.05,0.04,0.0
A2,30.0,A4,A294,0.16,0.0,0.0
A12,17.0,A3,A92,0.19,0.13,0.0
A6,23.0,A6,A4,0.2,0.04,0.0
A3,20.0,A6,A22,0.0,0.0,0.06
A11,27.0,A8,A454,0.0,0.04,0.0
A15,26.0,A0,A12,0.25,0.07,0.0
A4,34.0,A6,A31,0.38,0.26,0.0
A4,30.0,A5,A7,0.33,0.1,0.0
A12,20.0,A10,A1,0.0,0.0,0.54
A0,21.0,A7,A15,0.13,0.05,0.0
A4,28.0,A6,A31,1.0,0.16,0.0
A0,25.0,A5,A5,0.01,0.01,0.0
A9,32.0,A1,A29,0.59,1.07,0.07
A12,16.0,A6,A5,0.08,0.05,0.0
A7,11.0,A6,A123,0.0,0.0,0.33
A3,26.0,A0,A15,0.01,0.01,0.0
A0,21.0,A5,A34,0.93,0.38,0.4
,35.0,A1,A93,0.0,0.0,0.02
A3,26.0,A9,A100,0.08,0.06,0.0
A2,27.0,A1,A62,0.0,0.0,0.05
A0,23.0,A9,A12,0.1,0.04,0.0
A12,19.0,A2,A43,0.46,0.32,0.0
A3,30.0,A6,A7,0.41,0.02,0.0
A13,,A1,A39,0.26,0.28,0.0
A1,30.0,A5,A10,0.0,0.0,0.13
A9,36.0,A4,A22,0.0,0.0,0.03
A6,24.0,A3,A43,0.1,0.03,0.0
A1,30.0,A1,A62,0.0,0.0,0.02
A2,26.0,A6,A5,0.0,0.0,0.17
A12,14.0,A11,A5,0.0,0.0,0.31
A12,19.0,A10,A56,0.18,0.81,0.0
A6,25.0,A9,A4,0.52,0.51,0.0
A4,29.0,A1,A2,0.12,0.14,0.0
A4,33.0,A6,A7,1.01,0.0,0.0
A2,29.0,A3,A12,0.37,0.02,0.0
A8,32.0,A5,A73,0.0,0.01,0.46
,23.0,A6,A7,0.04,0.01,0.0
A3,31.0,A3,A12,0.05,0.04,0.0
A1,31.0,A7,A1,0.0,0.0,0.04
A11,31.0,A7,A15,0.01,0.02,0.0
A13,29.0,A4,A80,0.1,0.0,0.0
A13,28.0,A0,A1,0.11,0.02,0.03
A3,23.0,A9,A21,0.41,0.32,0.0
A13,29.0,A8,A5,0.17,0.0,0.0
A12,17.0,A9,A51,0.06,0.04,0.23
A1,24.0,A4,A18,0.0,0.0,0.13
A9,30.0,A1,A5,0.1,0.07,0.0
A4,31.0,A6,A31,2.31,0.14,0.01
A25,19.0,A6,A39,0.0,0.0,0.05
A2,30.0,A5,A29,0.56,0.1,0.27
A21,8.0,A5,A81,0.0,0.0,0.76
A4,27.0,A6,A7,0.62,0.04,0.0
A3,30.0,A7,A42,0.0,0.0,0.01
A11,32.0,A9,A65,0.01,0.11,0.0
A1,26.0,A2,A14,0.04,0.0,0.0
A3,28.0,A7,A127,0.0,0.0,0.02
A1,30.0,A7,A13,0.0,0.0,0.09
A8,35.0,A0,A24,0.03,0.0,0.0
A2,30.0,A4,A225,0.0,0.0,0.02
A13,28.0,A8,A58,0.06,0.04,0.0
A21,12.0,A0,A10,0.39,0.07,0.32
A0,23.0,A5,A81,0.82,0.37,0.89
A0,22.0,A0,A68,0.56,0.21,0.0
A6,26.0,A6,A7,0.09,0.03,0.0
A5,34.0,A4,A39,0.0,0.0,0.02
A3,26.0,A6,A5,0.0,0.0,0.22
A9,29.0,A1,A39,0.21,0.21,0.62
A11,28.0,A4,A15,0.0,0.02,0.0
A0,25.0,A1,A15,0.52,0.19,0.0
A9,30.0,A7,A142,0.0,0.0,0.05
A1,27.0,A5,A83,0.0,0.0,0.13
A1,26.0,A7,A8,0.25,0.01,0.0
A8,31.0,A1,A34,0.47,0.26,0.35
A0,26.0,A4,A162,0.01,0.0,0.0
A2,27.0,A10,A123,0.0,0.0,0.3
A3,28.0,A4,A128,0.02,0.01,0.0
A10,17.0,A9,A21,0.47,0.11,0.0
A10,19.0,A1,A63,0.09,0.02,0.0
A4,28.0,A3,A3,0.26,0.15,0.0
A4,28.0,A11,A24,4.79,1.9,0.0
A3,27.0,A1,A22,0.11,0.09,0.64
A6,,A11,A10,0.01,0.0,0.0
A12,20.0,A9,A18,0.21,0.14,0.0
A8,35.0,A1,A187,0.0,0.02,0.0
A1,26.0,A9,A12,0.64,0.0,0.0
A0,24.0,A1,A31,0.17,0.06,0.0
A10,20.0,A2,A34,0.36,0.08,0.0
A3,24.0,A1,A18,0.62,0.48,0.0
A0,24.0,A0,A8,0.47,0.17,0.0
A1,26.0,A6,A7,0.13,0.02,0.0
A5,35.0,A7,A449,0.0,0.0,0.03
A4,30.0,A9,A4,0.0,0.04,0.0
A3,24.0,A6,A39,2.15,0.12,0.0
A3,21.0,A6,A3,0.09,0.07,0.0
A8,31.0,A4,A15,0.13,0.03,0.0
A16,10.0,A2,A34,0.51,0.2,0.41
A7,14.0,A0,A34,4.36,1.71,3.0
A22,34.0,A11,A15,0.79,0.68,0.01
A2,25.0,A4,A1,0.0,0.0,0.04
A12,19.0,A5,A139,0.19,0.13,0.0
A3,23.0,A1,A15,0.08,0.06,0.0
A1,26.0,A0,A15,0.07,0.0,0.0
A1,31.0,A5,A10,0.0,0.0,0.31
A2,31.0,A6,A5,0.0,0.0,0.12
A15,23.0,A0,A1,0.07,0.02,0.0
A4,29.0,A1,A15,3.1,1.56,0.08
A11,18.0,A10,A24,0.0,0.04,0.0
A12,16.0,A4,A18,0.3,0.2,0.0
A0,25.0,A0,A8,0.1,0.04,0.0
A3,28.0,A9,A213,0.1,0.08,0.0
A9,30.0,A6,A24,0.07,0.0,0.0
A1,26.0,A6,A7,0.24,0.65,0.0
A3,24.0,A11,A338,0.09,0.07,0.0
A2,30.0,A2,A6,0.1,0.0,0.0
A9,29.0,A0,A11,0.09,0.01,0.0
A3,27.0,A4,A24,0.08,0.06,0.0
A9,29.0,A4,A39,1.34,0.62,0.0
A9,31.0,A1,A83,0.0,0.01,0.0
A11,25.0,A11,A68,0.0,0.02,0.0
A2,29.0,A1,A24,0.14,0.0,0.0
A12,15.0,A11,A5,0.0,0.0,0.08
A9,30.0,A6,A160,0.09,0.02,0.0
A12,15.0,A7,A123,0.0,0.0,0.02
A2,25.0,A1,A29,0.13,0.0,0.31
A6,22.0,A1,A43,0.11,0.03,0.0
A1,29.0,A3,A5,0.0,0.0,0.03
A6,27.0,A6,A7,0.22,0.06,0.0
A1,32.0,A7,A1,0.0,0.0,0.23
A2,30.0,A8,A136,0.0,0.02,0.0
A0,24.0,A7,A177,0.17,0.06,0.0
A21,3.0,A4,A34,0.01,0.0,2.13
A8,33.0,A5,A1,0.0,0.0,0.06
A15,22.0,A4,A7,0.04,0.01,0.0
A3,20.0,A10,A7,0.23,0.18,0.0
A14,35.0,A1,A71,0.02,0.03,0.0
A2,25.0,A4,A39,0.7,0.01,0.0
,31.0,A4,A34,0.27,0.04,0.17
A2,32.0,A1,A13,0.0,0.0,0.01
A1,29.0,A5,A13,0.04,0.0,0.01
A13,30.0,A1,A11,0.11,0.01,0.0
A5,35.0,A1,A75,0.06,0.05,0.09
A4,31.0,A1,A12,1.25,1.15,0.07
A4,33.0,A11,A205,0.0,0.0,0.01
A22,34.0,A1,A29,0.1,0.09,0.0
A1,32.0,A7,A139,0.0,0.0,0.09
A6,22.0,A6,A455,0.08,0.02,0.0
A6,24.0,A11,A43,0.11,0.03,0.0
A9,32.0,A1,A24,0.31,0.37,0.0
A13,27.0,A1,A24,0.52,0.03,0.0
A1,32.0,A7,A13,0.0,0.0,0.03
A1,28.0,A6,A7,0.06,0.13,0.0
A4,27.0,A11,A15,0.08,0.0,0.0
A13,27.0,A11,A7,0.06,0.03,0.0
A8,35.0,A5,A39,0.03,0.0,0.12
A12,17.0,A1,A21,0.04,0.03,0.0
A20,15.0,A10,A22,0.0,0.0,0.11
A0,25.0,A9,A43,0.02,0.01,0.0
A2,29.0,A8,A7,0.11,0.0,0.0
A3,25.0,A6,A7,0.48,0.02,0.0
A13,31.0,A1,A63,0.07,0.0,0.0
A7,16.0,A6,A202,0.0,0.0,1.04
A7,12.0,A3,A10,1.42,0.51,2.1
A0,23.0,A2,A24,0.04,0.01,0.0
A4,31.0,A11,A12,0.18,0.17,0.01
A3,21.0,A9,A120,0.08,0.06,0.0
A3,28.0,A1,A22,0.12,0.09,0.0
A2,34.0,A1,A1,0.02,0.0,0.0
A12,20.0,A6,A7,1.58,0.05,0.0
A13,27.0,A4,A15,0.07,0.0,0.0
A3,24.0,A6,A39,0.0,0.0,0.36
A15,24.0,A5,A7,0.22,0.06,0.0
A22,35.0,A9,A195,0.0,0.03,0.0
A1,33.0,A7,A13,0.0,0.0,0.01
A13,31.0,A4,A34,0.24,0.43,0.18
A11,31.0,A1,A456,0.0,0.05,0.0
A9,31.0,A1,A90,0.52,0.49,0.0
A4,33.0,A11,A7,0.16,0.07,0.0
A7,14.0,A6,A58,0.0,0.0,0.33
A9,32.0,A7,A1,0.0,0.0,0.03
A5,34.0,A7,A5,0.0,0.0,0.03
,22.0,A0,A12,0.2,0.07,0.0
A13,30.0,A1,A14,0.06,0.05,0.0
A3,23.0,A9,A1,0.06,0.05,0.0
A8,31.0,A6,A58,0.08,0.0,0.03
A11,28.0,A11,A24,0.02,0.13,0.0
A3,23.0,A9,A457,0.35,0.27,0.21
A18,33.0,A0,A34,0.47,0.4,0.13
A3,23.0,A9,A457,0.09,0.07,0.0
A2,25.0,A2,A37,0.08,0.02,0.0
A9,28.0,A9,A24,0.07,0.0,0.0
A1,27.0,A4,A24,0.02,0.0,0.0
A9,31.0,A5,A35,0.26,0.11,0.06
A0,25.0,A0,A24,0.06,0.02,0.0
A2,29.0,A4,A15,0.09,0.37,0.0
A9,31.0,A7,A24,0.0,0.08,0.0
A3,21.0,A5,A18,0.14,0.11,0.08
A8,35.0,A1,A1,0.0,0.0,0.04
A0,22.0,A3,A10,0.11,0.04,0.0
A2,27.0,A4,A29,0.0,0.0,0.41
A1,29.0,A10,A18,0.17,0.51,0.0
A13,29.0,A4,A37,0.09,0.0,0.0
A13,28.0,A2,A15,0.05,0.01,0.0
A13,28.0,A7,A82,0.45,0.0,0.0
A9,28.0,A1,A7,1.05,0.67,0.0
A12,16.0,A2,A201,2.1,0.24,0.0
A1,30.0,A7,A18,0.0,0.0,0.04
A4,31.0,A3,A63,0.07,0.0,0.0
A0,23.0,A6,A188,0.01,0.01,0.0
A2,30.0,A7,A12,0.07,0.0,0.0
A1,28.0,A1,A90,0.4,0.49,0.0
A2,27.0,A4,A10,0.0,0.0,0.06
A2,27.0,A2,A34,0.92,1.78,0.92
A12,18.0,A1,A51,0.24,0.16,0.0
A15,22.0,A6,A5,0.01,0.0,0.0
A8,35.0,A1,A1,0.0,0.0,0.11
A12,18.0,A10,A46,0.08,0.06,0.0
A12,18.0,A3,A12,1.42,0.36,0.03
A9,30.0,A4,A24,0.33,0.35,0.0
A10,20.0,A10,A63,0.06,0.01,0.0
A11,31.0,A10,A249,0.0,0.02,0.0
A2,29.0,A5,A34,2.26,0.48,0.81
A3,28.0,A7,A115,0.0,0.0,0.05
A14,36.0,A1,A458,0.01,0.0,0.0
A18,35.0,A0,A34,0.61,0.47,0.11
A1,32.0,A1,A35,0.0,0.0,0.07
A18,32.0,A1,A1,0.02,0.01,0.05
A3,26.0,A4,A59,0.82,0.64,0.0
,28.0,A8,A273,0.61,0.1,-4.93669791172968
A18,34.0,A1,A8,0.01,0.01,0.0
A6,26.0,A6,A7,0.13,0.05,0.0
A12,20.0,A4,A162,0.23,0.16,0.0
A0,25.0,A0,A8,0.22,0.08,0.0
A3,20.0,A6,A5,0.0,0.0,0.66
A4,33.0,A1,A14,0.03,0.04,0.0
A1,33.0,A7,A77,0.0,0.0,0.03
A3,20.0,A6,A18,0.09,0.07,0.0
A15,26.0,A9,A12,0.72,0.19,0.0
A20,18.0,A10,A39,0.0,0.0,0.05
,26.0,A5,A5,0.0,0.0,0.02
A3,21.0,A6,A7,0.59,0.46,0.0
A3,21.0,A10,A12,0.13,0.1,0.2
A13,28.0,A2,A10,0.19,0.02,0.0
A11,29.0,A1,A24,0.02,0.0,0.0
A5,,A5,A83,0.13,0.06,0.07
A1,25.0,A6,A7,0.34,0.0,0.0
A6,25.0,A0,A5,0.02,0.01,0.0
A13,27.0,A11,A24,0.1,0.0,0.0
A0,21.0,A1,A24,0.03,0.01,0.0
A12,15.0,A11,A18,0.0,0.0,0.09
A6,25.0,A7,A8,0.06,0.02,0.0
A10,16.0,A6,A5,0.0,0.0,0.19
A14,36.0,A5,A1,0.58,0.44,0.33
A14,34.0,A4,A70,0.0,0.16,0.0
A10,19.0,A3,A138,0.04,0.01,0.0
A8,31.0,A4,A15,0.08,0.04,0.0
A6,24.0,A1,A24,0.16,0.05,0.0
A13,29.0,A9,A17,0.01,0.05,0.0
A1,31.0,A5,A110,0.0,0.0,0.2
A12,21.0,A6,A12,0.47,0.32,0.0
A15,23.0,A5,A39,0.06,0.02,0.0
A11,33.0,A10,A39,0.12,0.53,0.0
A2,28.0,A4,A43,0.13,0.0,0.0
,32.0,A4,A15,0.02,0.01,0.0
A13,30.0,A6,A24,0.41,0.11,0.0
A2,28.0,A4,A273,0.32,0.0,0.0
A17,4.0,A9,A24,0.26,-7.803792495517412,0.0
A11,31.0,A9,A327,0.0,0.03,0.0
A12,19.0,A8,A5,0.0,0.0,0.23
A6,22.0,A6,A3,0.11,0.03,0.0
A2,28.0,A4,A15,0.11,0.01,0.0
A20,17.0,A11,A39,0.0,0.0,0.13
A11,31.0,A8,A35,0.0,0.02,0.0
A4,26.0,A6,A143,0.34,0.0,0.0
A5,32.0,A1,A11,0.17,0.13,0.0
A4,31.0,A3,A12,0.18,0.14,0.0
A23,14.0,A3,A39,0.0,0.0,0.08
A0,23.0,A0,A76,0.15,0.06,0.0
A13,27.0,A1,A24,0.13,0.01,0.0
A2,28.0,A5,A36,0.0,0.0,0.01
A3,30.0,A0,A14,0.05,0.04,0.0
A3,23.0,A4,A18,0.09,0.07,0.0
A11,26.0,A1,A2,0.0,0.01,0.0
A3,22.0,A7,A37,0.02,0.02,0.25
A15,22.0,A11,A34,1.96,0.67,0.1
A1,30.0,A1,A1,0.0,0.0,0.06
A21,9.0,,A459,0.06,0.0,0.0
A1,27.0,A9,A6,0.02,0.0,0.0
A11,33.0,A10,A12,0.06,0.25,0.0
A13,28.0,A0,A228,0.04,0.0,0.0
A13,28.0,A6,A24,0.09,0.0,0.0
A2,28.0,A8,A164,0.05,0.0,0.0
A1,33.0,A7,A13,0.0,0.0,0.04
A22,34.0,A1,A22,0.04,0.02,0.0
A3,28.0,A3,A12,0.69,0.0,0.0
A8,35.0,A4,A34,0.01,0.61,0.02
A20,15.0,A4,A178,0.0,0.0,0.1
A2,29.0,A7,A15,0.16,0.0,0.0
A15,23.0,A1,A7,0.05,0.01,0.0
A13,30.0,A2,A55,0.27,0.0,0.0
,21.0,A10,A4,0.0,0.03,0.0
A1,27.0,A1,A100,0.09,0.08,0.0
A3,26.0,A11,A29,0.47,0.37,0.52
A1,30.0,A1,A31,0.39,0.0,0.0
A2,28.0,A5,A181,0.06,0.0,0.02
A13,28.0,A6,A125,0.33,0.0,0.0
A4,30.0,A10,A29,0.23,0.1,0.0
A10,18.0,A8,A34,0.83,0.06,0.93
A11,25.0,A11,A90,0.02,0.13,0.0
A2,29.0,A6,A57,0.06,0.0,0.0
A2,28.0,A4,A460,0.04,0.0,0.0
A4,29.0,A4,A4,0.15,0.35,0.0
A2,28.0,A5,A29,0.23,0.02,0.16
A3,22.0,A1,A24,2.71,1.51,0.03
A12,17.0,A8,A18,0.13,0.09,0.16
A11,22.0,A5,A43,0.0,0.03,0.0
A2,28.0,A4,A135,0.23,0.74,0.0
A2,28.0,A5,A62,0.0,0.0,0.07
A1,28.0,A9,A7,0.23,0.32,0.03
A0,24.0,A6,A43,0.04,0.02,0.0
A2,27.0,A5,A25,0.1,0.0,0.0
A15,23.0,A6,A24,0.54,0.14,0.0
A12,16.0,A6,A7,0.09,0.06,0.0
A0,25.0,A4,A68,0.1,0.04,0.0
A3,24.0,A7,A68,0.17,0.13,0.0
A2,25.0,A1,A39,0.0,0.0,0.19
A9,27.0,A7,A15,1.91,2.0,0.09
A15,22.0,A5,A15,0.06,0.02,0.0
A12,21.0,A9,A24,0.08,0.06,0.0
A6,26.0,A1,A2,0.1,0.03,0.0
A8,35.0,A4,A34,0.0,0.0,0.71
A12,16.0,A6,A461,0.21,0.15,0.0
A6,24.0,A1,A39,0.02,0.0,0.0
A2,26.0,A2,A34,0.08,0.01,0.03
A13,27.0,A6,A43,0.02,0.0,0.0
A2,27.0,A5,A1,0.0,0.0,0.03
A25,20.0,A3,A39,0.0,0.0,0.04
A3,24.0,A9,A24,0.13,0.1,0.0
A1,26.0,A1,A90,0.58,0.51,0.0
A6,26.0,A1,A90,0.33,0.1,0.0
A1,32.0,A5,A122,0.0,0.0,0.05
A18,32.0,A4,A15,0.22,0.14,0.0
A2,31.0,A7,A102,0.03,0.04,0.0
A4,29.0,A3,A7,0.95,0.34,0.0
A2,28.0,A4,A276,0.0,0.0,0.01
A8,33.0,A5,A34,0.0,0.08,0.0
A1,30.0,A7,A115,0.0,0.0,0.01
A12,18.0,A0,A78,0.55,0.38,0.0
A0,25.0,A4,A12,0.37,0.14,0.0
A20,17.0,A2,A39,0.0,0.0,0.12
A2,30.0,A4,A8,0.14,0.02,0.0
A1,30.0,A7,A139,0.0,0.0,0.02
A20,15.0,A6,A39,0.0,0.0,0.15
A0,22.0,A5,A123,0.01,0.0,0.0
A0,22.0,A3,A75,0.06,0.02,0.0
A13,29.0,A1,A14,0.09,0.0,0.0
A4,32.0,A8,A247,0.07,0.0,0.0
A1,32.0,A5,A91,0.0,0.0,0.02
A22,34.0,A0,A15,0.13,0.18,0.0
A12,16.0,A11,A78,0.05,0.03,0.0
A9,30.0,A5,A1,0.28,0.21,0.45
A3,27.0,A3,A123,0.0,0.0,0.03
A15,25.0,A8,A34,0.0,0.0,0.05
A7,14.0,A8,A58,0.0,0.0,0.91
A13,30.0,A4,A41,0.25,0.0,0.0
A3,26.0,A9,A177,0.03,0.02,0.0
A3,26.0,A6,A143,0.37,0.01,0.0
A2,29.0,A8,A37,0.07,0.0,0.0
A3,26.0,A6,A24,0.72,0.03,0.0
A6,23.0,A9,A21,0.02,0.0,0.0
A0,24.0,A1,A68,0.41,0.15,0.0
A6,26.0,A7,A100,0.03,0.01,0.0
A4,31.0,A9,A15,0.0,0.06,0.0
A11,34.0,A5,A15,0.07,0.1,0.0
A10,19.0,A3,A34,2.95,0.6,1.97
A13,27.0,A11,A7,0.34,0.04,0.01
A11,21.0,A11,A31,0.0,0.02,0.0
A11,25.0,A5,A406,0.02,0.0,0.0
A12,20.0,A9,A18,0.08,0.05,0.0
A3,26.0,A4,A18,0.2,0.16,0.0
A1,29.0,A6,A5,0.0,0.0,0.27
A8,31.0,A9,A15,0.05,0.04,0.0
A15,23.0,A11,A43,0.07,0.02,0.0
,32.0,A1,A406,0.95,1.06,0.0
A2,29.0,A2,A164,0.02,0.0,0.0
A8,35.0,A4,A91,0.0,0.0,0.03
A11,31.0,A6,A7,0.0,0.03,0.0
A4,35.0,A1,A24,0.06,0.02,0.0
A15,22.0,A0,A12,0.03,0.01,0.0
A15,22.0,A6,A3,0.07,0.02,0.0
A14,35.0,A8,A88,0.05,0.16,0.05
A8,35.0,A1,A11,0.05,0.1,0.04
A3,28.0,A7,A139,0.0,0.0,0.01
A1,33.0,A4,A266,0.0,0.0,0.03
A1,25.0,A6,A18,0.13,0.0,0.0
A2,29.0,A1,A58,0.0,0.0,0.09
A6,22.0,A5,A296,0.02,0.01,0.0
A9,29.0,A4,A18,0.0,0.02,0.0
A22,35.0,A6,A7,0.37,0.05,0.0
A9,35.0,A3,A39,0.0,0.0,0.02
A14,36.0,A9,A195,0.02,0.05,0.0
A9,29.0,A4,A18,0.11,0.26,0.0
A4,30.0,A1,A90,0.95,0.4,0.0
A12,21.0,A1,A2,0.1,0.07,0.0
A13,27.0,A9,A228,0.01,0.0,0.0
A12,18.0,A8,A5,0.0,0.0,1.07
A13,29.0,A7,A191,0.07,0.03,0.0
A2,28.0,A2,A164,0.11,0.0,0.0
A1,26.0,A10,A5,0.09,0.03,0.0
A1,29.0,A5,A18,0.0,0.0,0.04
A15,25.0,A5,A34,0.71,0.19,0.31
A4,29.0,A11,A93,0.0,0.0,0.02
A11,30.0,A2,A300,0.0,0.01,0.0
A1,26.0,A1,A15,0.08,0.01,0.0
A15,22.0,A1,A2,0.04,0.01,0.0
A12,20.0,A1,A92,0.34,0.49,0.28
A2,27.0,A4,A37,0.24,0.0,0.0
A6,23.0,A5,A15,0.22,0.06,0.0
A11,24.0,A7,A462,0.0,0.01,0.0
A3,21.0,A6,A65,0.36,0.28,0.0
A13,29.0,A4,A1,0.0,0.0,0.4
A3,25.0,A1,A39,0.03,0.02,0.74
A3,27.0,A10,A77,0.0,0.0,0.03
A20,17.0,A0,A39,0.0,0.0,0.12
A3,26.0,A3,A61,0.07,0.06,0.04
A3,27.0,A8,A123,0.0,0.0,0.26
A2,24.0,A2,A34,0.13,0.01,0.11
A3,22.0,A1,A5,0.03,0.02,0.0
A2,30.0,A1,A62,0.0,0.0,0.06
A12,21.0,A1,A10,0.01,0.01,0.0
A13,31.0,A9,A8,0.46,0.39,0.0
A4,30.0,A11,A25,0.0,0.05,0.0
A3,23.0,A11,A68,0.08,0.06,0.0
A3,22.0,A0,A12,0.53,0.41,0.0
A7,14.0,A10,A1,0.0,0.0,0.19
A15,23.0,A1,A7,0.06,0.02,0.0
A4,26.0,A1,A2,0.1,0.03,0.01
A15,23.0,A8,A7,0.35,0.13,0.0
A9,29.0,A1,A22,0.11,0.08,0.07
A3,23.0,A7,A18,0.21,0.16,0.0
A0,22.0,A1,A24,0.08,0.03,0.0
A7,13.0,A5,A81,0.0,0.0,1.17
A9,31.0,A6,A6,0.01,0.06,0.0
A23,14.0,A0,A39,1.24,0.43,0.03
A1,31.0,A1,A143,0.0,0.0,0.14
A7,13.0,A1,A119,0.0,0.0,0.07
A1,31.0,A1,A5,0.0,0.0,0.11
A10,20.0,A3,A21,0.18,0.04,0.0
A6,21.0,A1,A457,0.05,0.01,0.0
A9,30.0,A1,A15,0.19,0.36,0.01
A3,24.0,A5,A18,0.03,0.02,0.0
A8,34.0,A1,A1,0.01,0.01,0.0
A8,31.0,A1,A15,0.14,0.07,0.07
A13,29.0,A6,A7,0.23,0.65,0.0
A3,27.0,A4,A24,0.11,0.09,0.0
A8,35.0,A2,A34,0.0,0.0,0.11
A3,25.0,A11,A1,0.0,0.0,0.44
A3,21.0,A9,A7,0.57,0.44,0.0
A3,26.0,A1,A10,1.06,0.82,0.05
A10,17.0,A9,A78,0.63,0.11,0.0
A1,26.0,A4,A18,0.1,0.0,0.02
A2,28.0,A1,A100,0.06,0.0,0.0
A11,29.0,A1,A2,0.0,0.02,0.0
A12,18.0,A1,A18,0.08,0.05,0.0
A9,31.0,A11,A12,0.2,0.16,0.03
A13,30.0,A6,A5,0.36,0.06,0.0
A3,25.0,A1,A18,0.05,0.04,0.0
A12,18.0,A5,A18,0.37,0.25,0.0
A4,31.0,A11,A313,0.0,0.0,0.02
A3,20.0,A6,A5,0.0,0.0,0.35
A4,36.0,A1,A11,0.17,0.15,0.0
A1,30.0,A10,A256,0.0,0.0,0.01
A12,18.0,A11,A7,1.44,1.09,0.0
A3,21.0,A8,A5,0.0,0.0,0.03
,25.0,A11,A15,0.06,0.01,0.0
A3,28.0,A6,A17,0.07,0.06,0.0
A0,23.0,A0,A15,0.1,0.04,0.0
A3,23.0,A10,A24,0.1,0.08,0.0
A15,24.0,A11,A96,0.12,0.03,0.0
A2,29.0,A8,A15,0.04,0.0,0.0
A3,25.0,A4,A59,0.16,0.13,0.0
A13,30.0,A6,A34,0.0,0.06,0.0
A15,26.0,A9,A24,0.1,0.03,0.0
A4,30.0,A1,A25,0.18,0.06,0.0
,28.0,A7,A82,0.16,0.0,0.0
A2,31.0,A4,A12,0.12,0.03,0.0
A11,19.0,A7,A100,0.0,0.01,0.0
A4,30.0,A6,A39,0.08,0.13,0.0
A3,23.0,A9,A18,0.0,0.47,0.77
A6,26.0,A1,A12,0.31,0.09,0.0
A11,27.0,A11,A31,0.01,0.39,0.0
A17,1.0,A9,A24,0.45,0.03,0.0
A4,30.0,A5,A10,0.0,0.0,0.13
A2,28.0,A8,A7,0.81,0.6,0.01
A13,,A9,A84,0.0,0.01,0.0
A11,31.0,A10,A88,0.07,0.02,0.0
A18,36.0,A1,A11,0.04,0.04,0.0
A13,30.0,A4,A7,0.13,0.0,0.0
A8,34.0,A10,A1,0.0,0.0,0.07
A11,36.0,A11,A7,0.0,0.04,0.0
A8,34.0,A5,A1,0.0,0.0,0.06
A3,26.0,A7,A323,0.0,0.0,0.03
A9,31.0,A1,A18,0.0,0.0,0.06
A12,16.0,A11,A463,0.49,0.33,0.0
A1,32.0,A5,A211,0.0,0.0,0.02
A1,30.0,A5,A10,0.0,0.0,0.6
A11,29.0,A5,A7,0.0,0.46,0.0
A4,32.0,A3,A210,0.19,0.08,0.03
A5,32.0,A6,A18,0.18,0.0,0.0
A4,31.0,A5,A1,0.64,0.28,0.0
A4,31.0,A6,A24,0.16,0.0,0.0
A5,33.0,A1,A18,0.0,0.05,0.0
A4,33.0,A11,A7,2.14,1.08,0.02
A2,26.0,A1,A43,0.01,0.01,0.0
A9,30.0,A8,A7,0.73,0.97,0.02
A1,32.0,A7,A1,0.0,0.0,0.03
A2,28.0,A2,A6,0.07,0.0,0.0
A22,34.0,A11,A37,0.19,0.11,0.0
A13,29.0,A6,A5,0.0,0.0,0.04
A21,13.0,A0,A34,0.79,0.14,0.8
A13,27.0,A4,A15,0.46,0.02,0.0
A12,18.0,A7,A18,0.0,0.0,0.35
A17,1.0,A1,A43,1.84,0.11,0.0
A6,22.0,A1,A7,0.45,0.24,0.0
A10,20.0,A11,A21,0.12,0.05,0.0
A16,9.0,A5,A81,0.0,0.0,1.1
